External_ID,id,city_id,other_error
res_partner_14586,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20063, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:15.568246, 1, 2018-01-18 18:09:15.568246, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_1185,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20064, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:21.123945, 1, 2018-01-18 18:09:21.123945, 655, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_123,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20065, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:21.365637, 1, 2018-01-18 18:09:21.365637, 126, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_5626,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20066, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:21.559716, 1, 2018-01-18 18:09:21.559716, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_11662,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20067, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:21.746982, 1, 2018-01-18 18:09:21.746982, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_10284,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20068, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:21.952723, 1, 2018-01-18 18:09:21.952723, 655, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_9770,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20069, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:22.161001, 1, 2018-01-18 18:09:22.161001, 126, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_12138,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20070, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:22.327654, 1, 2018-01-18 18:09:22.327654, 913, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_12596,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20071, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:22.890697, 1, 2018-01-18 18:09:22.890697, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_2920,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20072, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.039626, 1, 2018-01-18 18:09:23.039626, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_8072,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20073, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.193508, 1, 2018-01-18 18:09:23.193508, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_16315,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20074, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.363732, 1, 2018-01-18 18:09:23.363732, null, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_16316,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20075, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.539712, 1, 2018-01-18 18:09:23.539712, null, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_3890,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20076, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.738882, 1, 2018-01-18 18:09:23.738882, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_13129,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20077, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:23.895052, 1, 2018-01-18 18:09:23.895052, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_2511,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20078, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:24.043713, 1, 2018-01-18 18:09:24.043713, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_3359,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20079, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:24.199516, 1, 2018-01-18 18:09:24.199516, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_5553,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20080, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:24.362807, 1, 2018-01-18 18:09:24.362807, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
res_partner_2573,,,"new row for relation ""res_partner"" violates check constraint ""res_partner_check_name""
DETAIL:  Failing row contains (20081, null, 1, null, null, null, null, null, en_US, null, null, null, null, null, null, null, t, t, f, f, null, contact, null, null, null, null, null, null, null, null, null, f, null, 0, f, null, null, null, null, 1, 2018-01-18 18:09:24.559286, 1, 2018-01-18 18:09:24.559286, 404, 0, f, null, null, null, null, null, null, null, null, null, null, null, no-message, null, no-message, null, no-message, null, null, null, null, null, null, f, no-message, null, null, null, 1, null).
"
